fixed HintPath in SDKSamples.targets

482 errors
162 warnings

Errors and warnings:

Severity	Code	Description	Project	File	Line	Suppression State
Error	CS0234	The type or namespace name 'SteelConnectionsDB' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateCornerCut.cs	28	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlate.cs	24	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlate.cs	25	Active
Error	CS0234	The type or namespace name 'SteelConnectionsDB' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlate.cs	26	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlate.cs	27	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlateHole.cs	25	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlateHole.cs	26	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlateHole.cs	27	Active
Error	CS0234	The type or namespace name 'SteelConnectionsDB' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlateHole.cs	28	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlateHole.cs	29	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreatePlateHole.cs	30	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateShearStudPattern.cs	25	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateShearStudPattern.cs	26	Active
Error	CS0234	The type or namespace name 'SteelConnectionsDB' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateShearStudPattern.cs	27	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateShearStudPattern.cs	28	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateShortening.cs	25	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateShortening.cs	27	Active
Error	CS0234	The type or namespace name 'SteelConnectionsDB' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateShortening.cs	28	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateWeldPoint.cs	25	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateWeldPoint.cs	27	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateWeldPoint.cs	28	Active
Error	CS0234	The type or namespace name 'SteelConnectionsDB' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\CreateWeldPoint.cs	29	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	29	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	33	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	34	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	35	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	36	Active
Error	CS0246	The type or namespace name 'FilerObject' could not be found (are you missing a using directive or an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	118	Active
Error	CS0246	The type or namespace name 'FilerObject' could not be found (are you missing a using directive or an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	138	Active
Error	CS0246	The type or namespace name 'Beam' could not be found (are you missing a using directive or an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	155	Active
Error	CS0246	The type or namespace name 'Beam' could not be found (are you missing a using directive or an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	155	Active
Error	CS0246	The type or namespace name 'Beam' could not be found (are you missing a using directive or an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	172	Active
Error	CS0246	The type or namespace name 'Beam' could not be found (are you missing a using directive or an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	172	Active
Error	CS0246	The type or namespace name 'Point3d' could not be found (are you missing a using directive or an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\Functions.cs	185	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\UpdateConnectionDetailedParameters.cs	8	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\UpdateConnectionDetailedParameters.cs	9	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\UpdateConnectionDetailedParameters.cs	10	Active
Error	CS0234	The type or namespace name 'SteelConnectionsDB' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\UpdateConnectionDetailedParameters.cs	11	Active
Error	CS0234	The type or namespace name 'AdvanceSteel' does not exist in the namespace 'Autodesk' (are you missing an assembly reference?)	SampleCommandsSteelElements	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SampleCommandsSteelElements\CS\UpdateConnectionDetailedParameters.cs	15	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	27	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	28	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.UI' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	29	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.DB.Structure' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	30	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Transaction' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	38	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	38	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	39	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	39	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Journaling' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	40	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	40	Active
Error	BC30002	Type 'IExternalCommand' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	42	Active
Error	BC30002	Type 'Autodesk.Revit.DB.ElementSet' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	50	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Floor' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	51	Active
Error	BC30002	Type 'Autodesk.Revit.DB.CompoundStructureLayer' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	52	Active
Error	BC30002	Type 'Autodesk.Revit.DB.CompoundStructureLayer' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	53	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Document' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	54	Active
Error	BC30002	Type 'ExternalCommandData' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	82	Active
Error	BC30002	Type 'Autodesk.Revit.DB.ElementSet' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	82	Active
Error	BC30002	Type 'Autodesk.Revit.UI.Result' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	83	Active
Error	BC30002	Type 'IExternalCommand' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	83	Active
Error	BC30002	Type 'Autodesk.Revit.UI.UIApplication' is not defined.	SlabProperties	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\SlabProperties\VB.NET\Command.vb	286	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	28	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	29	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.UI' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	30	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.DB.Structure' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	31	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Transaction' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	39	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	39	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	40	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	40	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Journaling' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	41	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	41	Active
Error	BC30002	Type 'IExternalCommand' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	43	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Floor' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	46	Active
Error	BC30002	Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	77	Active
Error	BC30002	Type 'Autodesk.Revit.DB.ElementSet' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	78	Active
Error	BC30002	Type 'Autodesk.Revit.UI.Result' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	78	Active
Error	BC30002	Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.	StructuralLayerFunction	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb	79	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	23	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Transaction' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	25	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	25	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	26	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	26	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Journaling' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	27	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	27	Active
Error	BC30002	Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	30	Active
Error	BC30002	Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	50	Active
Error	BC30002	Type 'Autodesk.Revit.DB.ElementSet' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	51	Active
Error	BC30002	Type 'Autodesk.Revit.UI.Result' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	51	Active
Error	BC30002	Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.	TestFloorThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestFloorThickness\VB.NET\Command.vb	52	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Transaction' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	24	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	24	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	25	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	25	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Journaling' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	26	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	26	Active
Error	BC30002	Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	29	Active
Error	BC30002	Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	48	Active
Error	BC30002	Type 'Autodesk.Revit.DB.ElementSet' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	49	Active
Error	BC30002	Type 'Autodesk.Revit.UI.Result' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	49	Active
Error	BC30002	Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.	TestWallThickness	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb	50	Active
Error	BC40056	Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	26	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Transaction' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	32	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	32	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	33	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	33	Active
Error	BC30002	Type 'Autodesk.Revit.Attributes.Journaling' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	34	Active
Error	BC30451	'Autodesk' is not declared. It may be inaccessible due to its protection level.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	34	Active
Error	BC30002	Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	36	Active
Error	BC30002	Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	54	Active
Error	BC30002	Type 'Autodesk.Revit.DB.ElementSet' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	55	Active
Error	BC30002	Type 'Autodesk.Revit.UI.Result' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	55	Active
Error	BC30002	Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\Command.vb	56	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Document' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\TypeSelectorWindow.vb	123	Active
Error	BC30002	Type 'Autodesk.Revit.DB.ElementId' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\TypeSelectorWindow.vb	124	Active
Error	BC30002	Type 'Autodesk.Revit.UI.Result' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\TypeSelectorWindow.vb	125	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Document' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\TypeSelectorWindow.vb	134	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Element' is not defined.	TypeSelector	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TypeSelector\VB.NET\TypeSelectorWindow.vb	134	Active
Warning		The referenced component 'RevitAPI' could not be found.	RevitViewer			
Warning		Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.	RevitViewer			
Warning		Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.	RevitViewer			
Warning		The referenced component 'RevitAPIUI' could not be found.	RevitViewer			
Warning		The referenced component 'RevitAPI' could not be found.	AnalyticalViewer			
Warning		Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.	AnalyticalViewer			
Warning		Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.	AnalyticalViewer			
Warning		The referenced component 'RevitAPIUI' could not be found.	AnalyticalViewer			
